KEMET Part Number,Rated Voltage /V,VDC  Surge Voltage /V,Rated Capacitance /uF,Shape,Shape_code,Length /mm,Width /mm,Height /mm,Diameter /mm,Cylinder_length /mm,DC Leakage /mA,Maximum Temperature /deg,Endurance /Hours,MSL /Reflow Temp 260 deg,SPQ,MOQ,Impedance /mohm 20deg 10 kHz,ESL /nH,Type_code,Type,Manufacturer_code,Manufacturer,Dissipation Factor,Final_Price,ESR_at_100_Hz_0_deg,ESR_at_1000_Hz_0_deg,ESR_at_10000_Hz_0_deg,ESR_at_100000_Hz_0_deg,ESR_at_1000000_Hz_0_deg,ESR_at_100_Hz_40_deg,ESR_at_1000_Hz_40_deg,ESR_at_10000_Hz_40_deg,ESR_at_100000_Hz_40_deg,ESR_at_1000000_Hz_40_deg,ESR_at_100_Hz_80_deg,ESR_at_1000_Hz_80_deg,ESR_at_10000_Hz_80_deg,ESR_at_100000_Hz_80_deg,ESR_at_1000000_Hz_80_deg,ESR_at_100_Hz_120_deg,ESR_at_1000_Hz_120_deg,ESR_at_10000_Hz_120_deg,ESR_at_100000_Hz_120_deg,ESR_at_1000000_Hz_120_deg,ESR_at_100_Hz_160_deg,ESR_at_1000_Hz_160_deg,ESR_at_10000_Hz_160_deg,ESR_at_100000_Hz_160_deg,ESR_at_1000000_Hz_160_deg,Ripple_at_100_Hz_0_deg,Ripple_at_1000_Hz_0_deg,Ripple_at_10000_Hz_0_deg,Ripple_at_100000_Hz_0_deg,Ripple_at_1000000_Hz_0_deg,Ripple_at_100_Hz_40_deg,Ripple_at_1000_Hz_40_deg,Ripple_at_10000_Hz_40_deg,Ripple_at_100000_Hz_40_deg,Ripple_at_1000000_Hz_40_deg,Ripple_at_100_Hz_80_deg,Ripple_at_1000_Hz_80_deg,Ripple_at_10000_Hz_80_deg,Ripple_at_100000_Hz_80_deg,Ripple_at_1000000_Hz_80_deg,Ripple_at_100_Hz_120_deg,Ripple_at_1000_Hz_120_deg,Ripple_at_10000_Hz_120_deg,Ripple_at_100000_Hz_120_deg,Ripple_at_1000000_Hz_120_deg,Ripple_at_100_Hz_160_deg,Ripple_at_1000_Hz_160_deg,Ripple_at_10000_Hz_160_deg,Ripple_at_100000_Hz_160_deg,Ripple_at_1000000_Hz_160_deg
ALC10(1)391DL600,600.0,,390.0,cylindrical,0,,,,35.0,80.0,,85,15000,,,,120.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,439.7142857,217.1514231,174.7499132,167.0440343,135.6635966,244.2857143,120.6396795,97.08328513,92.80224128,75.36866479,129.2,63.80498604,51.3462708,49.08207428,39.86164938,100.1571429,49.46226859,39.8041469,38.04891893,30.90115256,80.61428571,39.81109423,32.03748409,30.62473962,24.87165938,28.0042465,15.43934996,13.71988819,13.61177221,11.02885895,13.43064612,8.577416646,8.467572721,8.175944579,6.383269192,3.812065575,4.53650036,5.786405248,4.640314044,3.459130831,5.10208542,3.516740825,3.632451823,3.428464689,2.640512824,5.01855204,2.830547493,2.561238267,2.537478607,2.042805219
ALC10(1)151EB600,600.0,,150.0,cylindrical,0,,,,40.0,30.0,,85,18000,,,,600.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,1117.285714,551.7677972,444.0282883,424.4481457,344.7124721,620.7142857,306.5376651,246.6823824,235.8045254,191.506929,328.2888889,162.1243651,130.4675711,124.7143934,101.2858869,254.4928571,125.6804427,101.1397768,96.6798554,78.51784087,204.8357143,101.1574295,81.40518619,77.81549337,63.19728656,17.26952944,9.581158124,8.557432394,8.505045887,6.890409688,8.202929069,5.322865624,5.30703702,5.126488532,3.995513792,2.185926584,2.815204486,3.662277465,2.9181065,2.167524948,3.098667475,2.182374906,2.281015254,2.151779153,1.653446464,3.090503174,1.756545656,1.598898276,1.586718334,1.276876401
ALC10(1)181EC600,600.0,,180.0,cylindrical,0,,,,40.0,35.0,,85,18000,,,,499.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,929.5714286,459.0657277,369.4274481,353.1369497,286.7976034,516.4285714,255.0365154,205.2374712,196.1871943,159.3320019,273.1333333,134.8859793,108.5478181,103.7612272,84.26892544,211.7357143,104.5649713,84.14736319,80.43674966,65.32612077,170.4214286,84.16205009,67.72836549,64.74177412,52.57956062,19.83497053,11.00707714,9.832863879,9.773315422,7.917872914,9.418051102,6.115042858,6.099116517,5.891716239,4.591625724,2.503494329,3.234178223,4.21039849,3.354054737,2.491009288,3.556914655,2.507167572,2.62164579,2.473061827,1.900160993,3.549419508,2.017964143,1.83726371,1.823381726,1.467303915
ALC10(1)221ED600,600.0,,220.0,cylindrical,0,,,,40.0,40.0,,85,18000,,,,409.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,761.1428571,375.8878435,302.4910779,289.1522465,234.8328924,422.8571429,208.8265797,168.0505988,160.640137,130.462718,223.6444444,110.4460577,88.88009448,84.96078355,69.00028196,173.3714286,85.61889768,68.90074551,65.86245615,53.48971438,139.5428571,68.9127713,55.45669761,53.0112452,43.05269694,22.60970913,12.54596465,11.20693695,11.13884276,9.0241691,10.73675157,6.96998036,6.951043285,6.714640211,5.233062592,2.8561976,3.686345168,4.797979707,3.822405018,2.838961462,4.055214597,2.857691947,2.987773227,2.818455579,2.165598259,4.046017259,2.300093519,2.093987572,2.078126342,1.672308582
ALC10(1)271EE600,600.0,,270.0,cylindrical,0,,,,40.0,45.0,,85,18000,,,,334.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,621.0,306.6787642,246.7959301,235.913066,191.5950794,345.0,170.3770912,137.10885,131.0628144,106.4417108,182.4666667,90.11055046,72.51534736,69.31766631,56.29583816,141.45,69.8546074,56.21462852,53.73575392,43.64110143,113.85,56.2244401,45.24592052,43.25072877,35.12576456,25.48236262,14.13254924,12.61886428,12.54035202,10.1596983,12.11071864,7.851416245,7.823654656,7.557303246,5.890635341,3.239475955,4.152526814,5.39596618,4.301065856,3.195413765,4.576339165,3.21908066,3.362315652,3.17191115,2.437641684,4.560613304,2.590967361,2.357632608,2.339450481,1.882664114
ALC10(1)331EF600,600.0,,330.0,cylindrical,0,,,,40.0,50.0,,85,18000,,,,274.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,510.4285714,252.0734356,202.8529694,193.907841,157.4808417,283.5714286,140.0407975,112.6960941,107.7265783,87.4893565,149.9777778,74.06602181,59.60371201,56.97539032,46.27214855,116.2642857,57.41672699,46.2053986,44.16789712,35.87063616,93.57857143,46.21346319,37.18971107,35.54977085,28.87148764,28.52718608,15.81034519,14.10917074,14.01869379,11.35752715,13.5721602,8.783525104,8.743059074,8.445010146,6.583803342,3.656369688,4.645508833,6.023727866,4.804764908,3.571011334,5.131773784,3.601245293,3.756661008,3.544128046,2.724368986,5.106329725,2.898563284,2.635823654,2.615021945,2.104521369
ALC10(1)391EH600,600.0,,390.0,cylindrical,0,,,,40.0,60.0,,85,18000,,,,232.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,432.0,213.341749,171.6841253,164.1134372,133.2835335,240.0,118.5231939,95.3800696,91.17413179,74.04640751,126.9333333,62.68560032,50.44545903,48.22098526,39.1623222,98.4,48.59450949,39.10582853,37.38139403,30.35902708,79.2,39.11265398,31.47542297,30.08746349,24.43531448,32.26736245,17.8794885,15.95299604,15.84976799,12.84105519,15.35653593,9.933049165,9.884048352,9.54696655,7.443323297,4.146010673,5.253479336,6.807649673,5.431196434,4.03706594,5.80756165,4.072550158,4.246644935,4.006461093,3.079996874,5.776084895,3.277906225,2.980194641,2.956511849,2.379377883
ALC10(1)561EL600,600.0,,560.0,cylindrical,0,,,,40.0,80.0,,85,18000,,,,163.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,303.4285714,149.8471808,120.5876594,115.2701523,93.61581521,168.5714286,83.2484338,66.99314412,64.03897352,52.00878623,89.15555556,44.02917165,35.43192956,33.86950155,27.50686916,69.11428571,34.13185786,27.46718909,26.25597914,21.32360235,55.62857143,27.47198315,22.10773756,21.13286126,17.16289946,40.0043323,22.13910926,19.73394693,19.59943685,15.87927702,19.07498327,12.29950514,12.21502649,11.79744415,9.201041166,5.215497747,6.505071609,8.397024078,6.707627329,4.989352965,7.221868549,5.042797109,5.24616378,4.949962895,3.807032266,7.163029075,4.058836697,3.685887722,3.655396329,2.942068076
ALC10(1)821EP600,600.0,,820.0,cylindrical,0,,,,40.0,105.0,,85,18000,,,,113.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,209.5714286,103.4961461,83.28723934,79.61455436,64.65838085,116.4285714,57.49785894,46.27068852,44.23030798,35.92132269,61.57777778,30.40997873,24.47205304,23.39291844,18.99838845,47.73571429,23.57412216,18.9709823,18.13442627,14.7277423,38.42142857,18.97429345,15.26932721,14.59600163,11.85403649,47.6300412,26.29802902,23.39703905,23.222319,18.81526458,22.79209159,14.61001612,14.4564947,13.96003459,10.89468126,6.37783826,7.727075193,9.901874691,7.928588436,5.905387918,8.64712473,5.99010661,6.204413939,5.855261174,4.507131352,8.532860474,4.82130532,4.368667822,4.329842998,3.485422674
ALC10(1)102FP600,600.0,,1000.0,cylindrical,0,,,,45.0,105.0,,85,18000,,,,95.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,174.8571429,86.35261269,69.49119356,66.42686744,53.9480969,97.14285714,47.97367372,38.60621865,36.90381525,29.97116495,51.37777778,25.37274299,20.41840008,19.51801784,15.85141613,39.82857143,19.66920622,15.82854965,15.13056425,12.28817763,32.05714286,15.83131233,12.74005215,12.17825903,9.890484432,52.43381358,28.87426601,25.63432796,25.42390033,20.59998886,25.19135479,16.0412589,15.80653655,15.26090257,11.91864273,7.229819805,8.484043594,10.78160463,8.656655162,6.45747635,9.579579979,6.576916148,6.7782958,6.398286805,4.929916564,9.398912044,5.293615436,4.784655653,4.738785491,3.815263284
ALC10(1)102KL600,600.0,,1000.0,cylindrical,0,,,,50.0,80.0,,85,18000,,,,98.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,180.0,88.89239541,71.5350522,68.38059884,55.53480563,100.0,49.38466412,39.74169567,37.98922158,30.8526698,52.88888889,26.11900013,21.01894126,20.09207719,16.31763425,41.0,20.24771229,16.29409522,15.57558085,12.64959462,33.0,16.29693916,13.11475957,12.53644312,10.18138103,49.88208359,27.39506209,24.26768672,24.04990311,19.48762392,24.06322358,15.21947894,14.93224057,14.41403307,11.26580653,7.08106518,8.049413304,10.14119558,8.16573125,6.100890858,9.172091141,6.239986364,6.397958649,6.040683037,4.659073,8.946821228,5.022428049,4.52785484,4.481172053,3.608492575
ALC10(1)122KP600,600.0,,1200.0,cylindrical,0,,,,50.0,105.0,,85,18000,,,,82.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,150.4285714,74.28864474,59.78286505,57.14664332,46.41123042,83.57142857,41.2714693,33.21270281,31.74813518,25.7840169,44.2,21.82802154,17.56582948,16.79123594,13.63688005,34.26428571,16.92130241,13.61720815,13.01673542,10.57144693,27.57857143,13.61958487,10.96019193,10.47688461,8.508725578,57.71696833,31.70237994,28.08649186,27.83555389,22.55507876,27.83693753,17.6124333,17.28390331,16.68424974,13.03966028,8.181127337,9.315020277,11.74097524,9.452472702,7.061678011,10.60922267,7.221097652,7.405892482,6.992246659,5.392714551,10.3517637,5.812102988,5.240469096,5.186636057,4.176533634
ALC40(1)822BB025,25.0,,8200.0,cylindrical,0,,,,25.0,30.0,,105,6000,,,,157.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,235.2857143,116.1950597,93.50653252,89.38321134,72.59192451,130.7142857,64.55281095,51.94807362,49.65733963,40.32884695,69.13333333,34.14126446,27.47475894,26.26321518,21.32947905,53.59285714,26.46665249,21.29871018,20.35950925,16.53482725,43.13571429,21.30242762,17.14286429,16.38692208,13.30851949,13.65851171,7.117211064,6.026850425,5.910047234,4.820917806,7.174456976,3.954006147,3.51262391,3.436042997,2.756314072,3.184608774,2.091229918,2.100165128,1.936507692,1.497006631,2.245459246,1.62114252,1.716805075,1.52047438,1.164995368,2.306773711,1.304822028,1.183327685,1.151064384,0.916444024
ALC40(1)103BC025,25.0,,10000.0,cylindrical,0,,,,25.0,35.0,,105,6000,,,,126.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,108.80139,190.2857143,93.97196087,75.62276947,72.28806163,58.7082231,105.7142857,52.20664493,42.0126497,40.16003424,32.6156795,55.91111111,27.61151443,22.22002362,21.24019589,17.25007049,43.34285714,21.40472442,17.22518638,16.46561404,13.37242859,34.88571429,17.22819283,13.8641744,13.2528113,10.76317423,16.17397733,8.428683112,7.137943447,6.999861731,5.709931742,8.494978842,4.682601729,4.160482637,4.06990513,3.264728988,3.769538088,2.476576025,2.487909297,2.293933972,1.773199764,2.657356593,1.919866709,2.033899253,1.801141145,1.379940516,2.731233479,1.545258571,1.401616824,1.363433727,1.08549745
ALC40(1)123BD025,25.0,,12000.0,cylindrical,0,,,,25.0,40.0,,105,6000,,,,105.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,158.1428571,78.09831883,62.848653,60.07724041,48.79129352,87.85714286,43.3879549,34.91591833,33.37624467,27.10627418,46.46666667,22.94740726,18.46664125,17.65232496,14.33620723,36.02142857,17.78906151,14.31552652,13.68426032,11.11357241,28.99285714,14.31802512,11.52225305,11.01416074,8.945070479,18.97627946,9.887450877,8.372111582,8.209583563,6.696647831,9.968580797,5.493028265,4.879209631,4.772698336,3.828606376,4.426179133,2.905201616,2.916811262,2.689625489,2.079321308,3.121458882,2.252141589,2.384245307,2.111763855,1.618154737,3.205287513,1.812699328,1.643658974,1.59881076,1.272957549
ALC40(1)123CB025,25.0,,12000.0,cylindrical,0,,,,30.0,30.0,,105,7000,,,,138.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,111.21654,201.8571429,99.686472,80.22145139,76.68395727,62.27831775,112.1428571,55.38137333,44.567473,42.60219848,34.59906542,59.31111111,29.29059301,23.57124127,22.53182942,18.29906126,45.97857143,22.70636307,18.27266393,17.46690138,14.18561682,37.00714286,18.2758532,14.70726609,14.0587255,11.41769159,15.09276057,7.863784743,6.658447417,6.529119292,5.325865267,7.928706602,4.368769301,3.880423324,3.795681319,3.044868475,3.520773066,2.310593542,2.319628047,2.138983078,1.653655426,2.48308404,1.791195414,1.896064864,1.679418428,1.286894169,2.549420753,1.441693869,1.307187468,1.271511649,1.012372833
ALC40(1)153CC025,25.0,,15000.0,cylindrical,0,,,,30.0,35.0,,105,7000,,,,109.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,121.29009,160.7142857,79.36821019,63.87058232,61.05410611,49.58464789,89.28571429,44.09345011,35.48365684,33.91894784,27.5470266,47.22222222,23.32053583,18.76691184,17.93935463,14.56931629,36.60714286,18.07831454,14.54829931,13.90676861,11.29428091,29.46428571,14.55083853,11.70960676,11.19325279,9.09051878,18.33637769,9.553432304,8.088824791,7.931578917,6.469846347,9.633098732,5.307462391,4.713872224,4.610861273,3.698828992,4.278265312,2.807057887,2.817634827,2.59826116,2.00878507,3.017601659,2.17605958,2.303067824,2.04000442,1.563256494,3.097521075,1.751462589,1.587928173,1.544573474,1.229798962
ALC40(1)183CD025,25.0,,18000.0,cylindrical,0,,,,30.0,40.0,,105,7000,,,,91.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,132.4285714,65.3994052,52.62935983,50.30858343,40.85774986,73.57142857,36.33300289,29.23853324,27.94921302,22.69874992,38.91111111,19.21612153,15.46393536,14.78202822,12.00511663,30.16428571,14.89653118,11.98779863,11.45917734,9.306487468,24.27857143,11.98989095,9.648715969,9.223240296,7.490587474,21.00628863,10.94344089,9.264941225,9.084456181,7.410204774,11.03690609,6.079689381,5.39885555,5.280687603,4.236243543,4.903531278,3.215480161,3.226489045,2.975434168,2.300554521,3.459409354,2.492672646,2.637066827,2.336096361,1.790303955,3.549095008,2.006297496,1.818615493,1.76891551,1.408464024
ALC40(1)223DC025,25.0,,22000.0,cylindrical,0,,,,35.0,35.0,,105,8000,,,,104.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,149.50089,149.1428571,73.65369906,59.27190039,56.65821047,46.01455324,82.85714286,40.9187217,32.92883355,31.47678359,25.56364069,43.82222222,21.64145725,17.41569419,16.6477211,13.52032552,33.97142857,16.7766759,13.50082176,12.90548127,10.48109268,27.34285714,13.50317816,10.86651507,10.38733859,8.436001427,20.1016045,10.47190394,8.865551034,8.692762397,7.090687964,10.56183484,5.817724413,5.166030807,5.052916787,4.053540486,4.692867301,3.076929801,3.087217114,2.84703282,2.201314097,3.310962941,2.385267009,2.523195242,2.235275389,1.713072193,3.396368368,1.919849056,1.740175031,1.692608231,1.347715364
ALC40(1)273CF025,25.0,,27000.0,cylindrical,0,,,,30.0,50.0,,105,7000,,,,64.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,93.85714286,46.35103475,37.30042007,35.65559797,28.95743437,52.14285714,25.75057486,20.7224556,19.80866554,16.08746354,27.57777778,13.61919293,10.95987652,10.47658311,8.508480715,21.37857143,10.55773569,8.496206795,8.12155287,6.59586005,17.20714286,8.497689704,6.838410347,6.536859627,5.308862967,27.27288197,14.20981988,12.03164671,11.79789038,9.623643611,14.32750756,7.89434438,7.011756917,6.858599876,5.501933524,6.362491581,4.175231028,4.191368682,3.864984349,2.988061442,4.487386948,3.236681196,3.425994397,3.034577785,2.325342911,4.606941436,2.605133645,2.362021306,2.297548966,1.829307129
ALC40(1)273DD025,25.0,,27000.0,cylindrical,0,,,,35.0,40.0,,105,8000,,,,86.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,164.81385,123.4285714,60.95478543,49.05260722,46.88955349,38.08100958,68.57142857,33.86376968,27.25144846,26.04975194,21.15611643,36.26666667,17.91017152,14.41298829,13.77742436,11.18923491,28.11428571,13.88414557,11.17309387,10.68039829,8.674007737,22.62857143,11.17504399,8.992977991,8.59641814,6.981518423,23.08043926,12.02403314,10.17982501,9.981532885,8.141953718,12.12663778,6.68001841,5.931992371,5.802162988,4.65457533,5.387609391,3.532987514,3.5451284,3.269273883,2.527739555,3.80089137,2.738807548,2.897504099,2.566799844,1.967100999,3.899508488,2.204406075,1.998206076,1.943600062,1.547551419
ALC40(1)273EB025,25.0,,27000.0,cylindrical,0,,,,40.0,30.0,,105,9000,,,,69.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,96.42857143,47.62092611,38.32234939,36.63246366,29.75078873,53.57142857,26.45607006,21.29019411,20.3513687,16.52821596,28.33333333,13.9923215,11.26014711,10.76361278,8.741589776,21.96428571,10.84698873,8.728979584,8.344061168,6.776568545,17.67857143,8.730503121,7.025764055,6.715951672,5.454311268,26.94167179,14.0025891,11.82974245,11.58740512,9.450221043,14.19204896,7.779216167,6.88029446,6.723742345,5.396429275,6.362434141,4.114340995,4.093390514,3.779665886,2.927657632,4.51355018,3.189478629,3.339625324,2.966175748,2.277988994,4.56937618,2.567141335,2.315802696,2.251030623,1.793685487
ALC40(1)333DF025,25.0,,33000.0,cylindrical,0,,,,35.0,50.0,,105,8000,,,,63.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,185.36658,90.0,44.44619771,35.7675261,34.19029942,27.76740282,50.0,24.69233206,19.87084783,18.99461079,15.4263349,26.44444444,13.05950007,10.50947063,10.04603859,8.158817124,20.5,10.12385614,8.147047611,7.787790423,6.324797308,16.5,8.14846958,6.557379785,6.26822156,5.090690517,29.87659732,15.56544887,13.1787373,12.92234536,10.54082321,15.69641762,8.647471596,7.679868409,7.511942768,6.026116657,6.972070008,4.573551644,4.590199027,4.232898102,3.272654847,4.918047345,3.545463354,3.751819874,3.323404342,2.546806993,5.047275319,2.853665627,2.587031211,2.516373504,2.003574672
ALC40(1)333EC025,25.0,,33000.0,cylindrical,0,,,,40.0,35.0,,105,9000,,,,62.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,137.51709,84.85714286,41.90641498,33.72366746,32.23656802,26.18069408,47.14285714,23.28134166,18.73537081,17.90920446,14.54483005,24.93333333,12.31324292,9.908929453,9.471979247,7.692599003,19.32857143,9.545350079,7.681502034,7.342773828,5.963380319,15.55714286,7.682842746,6.182672369,5.910037471,4.799793916,32.2814605,16.77755872,14.1738646,13.88339195,11.32271955,17.00523909,9.320865954,8.243532071,8.055903527,6.465637355,7.624163252,4.929702438,4.904261978,4.528437303,3.507693167,5.408865529,3.821555041,4.001123123,3.553777472,2.7293072,5.475186188,3.075885765,2.774629973,2.697010288,2.149067889
ALC40(1)393DF025,25.0,,39000.0,cylindrical,0,,,,35.0,50.0,,105,8000,,,,62.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,205.11081,88.71428571,43.81125203,35.25656144,33.70186657,27.37072563,49.28571429,24.33958446,19.58697858,18.72325921,15.20595869,26.06666667,12.87293578,10.35933534,9.902523758,8.042262594,20.20714286,9.979229628,8.030661217,7.676536274,6.234443061,16.26428571,8.032062871,6.463702931,6.178675538,5.017966366,29.87659732,15.56544887,13.1787373,12.92234536,10.54082321,15.69641762,8.647471596,7.679868409,7.511942768,6.026116657,6.972070008,4.573551644,4.590199027,4.232898102,3.272654847,4.918047345,3.545463354,3.751819874,3.323404342,2.546806993,5.047275319,2.853665627,2.587031211,2.516373504,2.003574672
ALC40(1)393ED025,25.0,,39000.0,cylindrical,0,,,,40.0,40.0,,105,9000,,,,49.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,235.73703,68.14285714,33.65212112,27.0811269,25.88694099,21.0238907,37.85714286,18.69562284,15.0450705,14.38163388,11.67993928,20.02222222,9.887907193,7.957170621,7.606286365,6.177390108,15.52142857,7.665205366,6.168478906,5.896469892,4.788775105,12.49285714,6.169555539,4.964873266,4.745939181,3.854379963,37.22407567,19.34625078,16.34383165,16.00884508,13.05614507,19.60904545,10.7479171,9.505538679,9.28916408,7.455456926,8.791767127,5.684453933,5.6549902,5.221653191,4.044672423,6.237297092,4.406646011,4.613579768,4.09778689,3.147125127,6.313555895,3.546812643,3.199392759,3.109884964,2.47806518
ALC40(1)473EF025,25.0,,47000.0,cylindrical,0,,,,40.0,50.0,,105,9000,,,,37.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,173.40921,52.71428571,26.03277294,20.949551,20.0257468,16.26376451,29.28571429,14.46265163,11.63863944,11.12541489,9.035424726,15.48888889,7.649135753,6.155547084,5.88410832,4.778735744,12.00714286,5.92968717,4.771842172,4.561420105,3.704524138,9.664285714,4.772675039,3.840751017,3.671386914,2.98169016,48.76419578,25.34312471,21.40941201,20.97030845,17.1024669,25.68909058,14.07951373,12.45134774,12.16777114,9.765881523,11.51916336,7.446498372,7.407043486,6.839566338,5.298032095,8.172842657,5.772600629,6.042831199,5.367440334,4.122345475,8.271296566,4.64623953,4.190853711,4.073571772,3.245997726
ALC40(1)563EG025,25.0,,56000.0,cylindrical,0,,,,40.0,55.0,,105,9000,,,,35.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,48.85714286,24.1279359,19.41665703,18.56044826,15.07373296,27.14285714,13.40440883,10.78703168,10.31136014,8.374296088,14.35555556,7.089442893,5.7051412,5.453563809,4.429072153,11.12857143,5.495807621,4.422682989,4.227657658,3.433461396,8.957142857,4.423454915,3.559720455,3.402748847,2.763517709,50.15430319,26.06509615,22.01895486,21.56717642,17.58922236,26.42193381,14.48060897,12.80565625,12.51392335,10.04374131,11.84860169,7.658633189,7.617544832,7.034010688,5.44872907,8.406935906,5.937049678,6.214475236,5.520013406,4.23959645,8.507337621,4.77860096,4.310079429,4.189439237,3.338345615
ALC40(1)823EL025,25.0,,82000.0,cylindrical,0,,,,40.0,80.0,,105,9000,,,,20.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,28.28571429,13.96880499,11.24122249,10.74552267,8.726898028,15.71428571,7.760447219,6.245123605,5.969734819,4.848276682,8.311111111,4.104414307,3.302976484,3.157326416,2.564199668,6.442857143,3.18178336,2.560500678,2.447591276,1.98779344,5.185714286,2.560947582,2.06089079,1.97001249,1.599931305,74.00686953,38.46666931,32.49956478,31.83472007,25.9632435,38.98172531,21.37037184,18.90308449,18.47343289,14.82645174,17.47148587,11.30255222,11.24771256,10.38529442,8.043840115,12.39247889,8.761852454,9.177002837,8.150192657,6.258878867,12.55040336,7.052222707,6.362634326,6.184789544,4.928112051
ALC40(1)124EP025,25.0,,120000.0,cylindrical,0,,,,40.0,105.0,,105,9000,,,,17.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,516.20193,23.14285714,11.42902227,9.197363854,8.791791279,7.140189296,12.85714286,6.349456815,5.109646586,4.884328489,3.966771831,6.8,3.35815716,2.702435305,2.583267067,2.097981546,5.271428571,2.603277294,2.0949551,2.00257468,1.626376451,4.242857143,2.095320749,1.686183373,1.611828401,1.309034704,91.59334015,47.67757667,40.33512995,39.53534488,32.24710097,48.16728417,26.48754259,23.48854698,22.96740231,18.42778754,21.46745206,14.00896697,14.01555522,12.93064694,10.00399476,15.17454489,10.85989246,11.44810596,10.15062287,7.784773082,15.49569054,8.740889056,7.90999384,7.692072506,6.126251202
ALC40(1)392BB040,40.0,,3900.0,cylindrical,0,,,,25.0,30.0,,105,6000,,,,166.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,259.7142857,128.2590277,103.214861,98.66343547,80.12879099,144.2857143,71.25501537,57.34158946,54.8130197,44.51599499,76.31111111,37.68598591,30.32732954,28.98999709,23.54401513,59.15714286,29.2145563,23.51005168,22.47333808,18.25155795,47.61428571,23.51415507,18.92272452,18.0882965,14.69027835,13.34968742,6.97023309,5.913025033,5.803457084,4.734665512,6.99673516,3.872351717,3.451832795,3.379097557,2.709556847,3.081541112,2.048043797,2.071618975,1.908163433,1.47286073,2.162238631,1.587664204,1.695995839,1.498788345,1.146344175,2.247221097,1.277876066,1.163626047,1.132527812,0.901116194
ALC40(1)562BC040,40.0,,5600.0,cylindrical,0,,,,25.0,35.0,,105,6000,,,,124.0,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,191.5714286,94.60690655,76.13373412,72.77649448,59.10490028,106.4285714,52.55939253,42.29651896,40.43138582,32.83605571,56.28888889,27.79807871,22.37015892,21.38371072,17.36662502,43.63571429,21.54935094,17.34157277,16.57686819,13.46278284,35.12142857,17.34459953,13.95785126,13.34235732,10.83589839,15.90929449,8.306307381,7.046172194,6.915475668,5.64187145,8.338663418,4.614615212,4.113182425,4.026445808,3.228666383,3.673196393,2.440618712,2.468324717,2.273620748,1.755005683,2.577667523,1.891992237,2.02070577,1.785826085,1.365937148,2.678286852,1.52282302,1.386549249,1.349476956,1.07375054
