mfg_number,quantity,price,mfg_name,description
ALS30A682DB063,1,147.53,KEMET,CAP ALUM 6800UF 20% 63V SCREW CH
PEH532RDH4220M2,1,148.6,KEMET,CAP ALUM 2200UF 20% 200V SNAP TH
ALS31A682DB063,1,149.1,KEMET,CAP ALUM SCREW TERM 85C
ALS30A153DB040,1,149.68,KEMET,CAP ALUM 15000UF 20% 40V SCREW
ALS40A222DB100,1,150.09,KEMET,CAP ALUM 2200UF 20% 100V SCREW
ALS70A682DE100,1,161.17,KEMET,CAP ALUM 6800UF 20% 100V SCREW
ALS31A103DE063,1,167.95,KEMET,CAP ALUM 10000UF 20% 63V SCREW
ALS70A102DE400,1,171.76,KEMET,CAP ALUM 1000UF 20% 400V SCREW
ALS30A472DE100,1,178.21,KEMET,CAP ALUM 4700UF 20% 100V SCREW
ALS30A473DF025,1,185.15,KEMET,CAP ALUM 47000UF 20% 25V SCREW
ALC10C102EJ450,1,203.76,KEMET,CAP ALUM 1000UF 20% 450V SNAP TH
PEH169PA4100QB2,1,226.09,KEMET,CAP ALUM 1000UF 100V SCREW CHAS
PEH169MA4220QB2,1,228.9,KEMET,CAP ALUM 2200UF 63V SCREW CHAS M
ALS30A153KE063,1,232.79,KEMET,CAP ALUM 15000UF 20% 63V SCREW
ALS30A222KE250,1,254.95,KEMET,CAP ALUM 2200UF 20% 250V SCREW
ALS30A102KE400,1,264.54,KEMET,CAP ALUM 1000UF 20% 400V SCREW
ALS30A223KE063,1,267.19,KEMET,CAP ALUM 22000UF 20% 63V SCREW
ALS30A102KE415,1,269.01,KEMET,CAP ALUM 1000UF 20% 415V SCREW
ALS31A223KE063,1,269.34,KEMET,CAP ALUM 22000UF 20% 63V SCREW
ALS70A132KE500,1,277.03,KEMET,CAP ALUM 1300UF 20% 500V SCREW
ALS30A102KF450,1,289.76,KEMET,CAP ALUM 1000UF 20% 450V SCREW
ALS41A102KF400,1,292.08,KEMET,CAP ALUM 1000UF 20% 400V SCREW
PEH169MD4470QB2,1,298.86,KEMET,CAP ALUM 4700UF 63V SCREW CHAS M
ALS70A513KF063,1,299.02,KEMET,CAP ALUM 51000UF 20% 63V SCREW
PEH200KD5220MB2,1,305.23,KEMET,CAP ALUM 22000UF 20% 40V SCREW
ALS70A332KF350,1,308.45,KEMET,CAP ALUM 3300UF 20% 350V SCREW
ALS30A153KF100,1,353.68,KEMET,CAP ALUM SCRW TERM 85C
ALS30A152KF450,1,355.75,KEMET,CAP ALUM 1500UF 20% 450V SCREW
ALS30A102MF500,1,389.16,KEMET,CAP ALUM SCRW TERM 85C
ALS30A222KF400,1,396.27,KEMET,CAP ALUM 2200UF 20% 400V SCREW
ALS70A513NF100,1,503.36,KEMET,CAP ALUM 51000UF 20% 100V SCREW
ALS70A474NF025,1,504.19,KEMET,CAP ALUM 470000UF 20% 25V SCREW
ALS70A274NF040,1,563.07,KEMET,CAP ALUM 270000UF 20% 40V SCREW
ALS80A822QP450,1,988.2,KEMET,CAP ALUM 8200UF 20% 450V SCREW
PEH200PV5470MU2,1,1406.3,KEMET,CAP ALUM SCRW TERM 85C
ESK225M100AC3FA,1,1.49,KEMET,CAP ALUM 2.2UF 20% 100V RADIAL
ESK226M063AE3KA,1,1.9,KEMET,CAP ALUM 22UF 20% 63V RADIAL TH
ESK227M050AH9KA,1,3.97,KEMET,CAP ALUM 220UF 20% 50V RADIAL TH
ESE108M010AG4KA,1,4.05,KEMET,CAP ALUM RAD 105C
EDK226M050A9HAA,1,4.47,KEMET,CAP ALUM 22UF 20% 50V SMD
ESW128M016AH5AA,1,5.13,KEMET,CAP ALUM 1200UF 20% 16V RADIAL
ESK337M050AH4AA,1,5.38,KEMET,CAP ALUM 330UF 20% 50V RADIAL TH
ESK226M250AH4AA,1,6.04,KEMET,CAP ALUM 22UF 20% 250V RADIAL TH
EDK475M100A9MAA,1,6.28,KEMET,CAP ALUM SMD GEN PUR 85C
EEV337M025S9MAA,1,6.37,KEMET,CAP ALUM 330UF 20% 25V SMD
ESH108M025AL3AA,1,6.7,KEMET,CAP ALUM 1000UF 20% 25V RADIAL
ESH107M100AL3AA,1,7.86,KEMET,CAP ALUM 100UF 20% 100V RADIAL
ELH477M200AQ3AV,1,24.56,KEMET,CAP ALUM 470UF 20% 200V SNAP TH
PEH534VDC3220M2,1,76.91,KEMET,CAP ALUM 220UF 20% 400V SNAP TH
ALC70A221DC550,1,96.75,KEMET,CAP ALUM 220UF 20% 550V SNAP TH
ALF70C562DF100,1,101.38,KEMET,CAP ALUM 5600UF 20% 100V PRESS
ALA7DA221CD550,1,113.21,KEMET,CAP ALUM 220UF 20% 550V SNAP TH
ALS30A471DA200,1,123.79,KEMET,CAP ALUM 470UF 20% 200V SCREW CH
ALS30A221DA400,1,134.63,KEMET,CAP ALUM 220UF 20% 400V SCREW CH
ALS80A133DA040,1,137.27,KEMET,CAP ALUM 13000UF 20% 40V SCREW
ALS70A183DA040,1,140.42,KEMET,CAP ALUM 18000UF 20% 40V SCREW
ALS70A511DA400,1,141.08,KEMET,CAP ALUM 510UF 20% 400V SCREW CH
ALS30A151DB500,1,141.32,KEMET,CAP ALUM 150UF 20% 500V SCREW CH
ALS30A221DB450,1,142.07,KEMET,CAP ALUM 220UF 20% 450V SCREW CH
ALS70A393DB025,1,142.48,KEMET,CAP ALUM 39000UF 20% 25V SCREW
ALS40A223DB025,1,142.9,KEMET,CAP ALUM SCRW TERM 105C
PEH200ZC3220MB2,1,143.06,KEMET,CAP ALUM SCRW TERM 85C
PEH205GA5180QU0,1,149.68,KEMET,CAP ALUM 18000UF 16V SCREW CHAS
PEH205HA5100QU0,1,149.68,KEMET,CAP ALUM 10000UF 25V SCREW CHAS
ALS70A511DB450,1,150.17,KEMET,CAP ALUM 510UF 20% 450V SCREW CH
ALC10C103EC063,1,150.83,KEMET,CAP ALUM 10000UF 20% 63V SNAP TH
ALS30A471DE350,1,151.66,KEMET,CAP ALUM SCRW TERM 85C
ALS30A473DE016,1,157.04,KEMET,CAP ALUM 47000UF 20% 16V SCREW
PEH205KA4470QU0,1,157.62,KEMET,CAP ALUM 4700UF 40V SCREW CHAS M
ALS31A472DE100,1,158.19,KEMET,CAP ALUM 4700UF 20% 100V SCREW
ALS80A471DB450,1,158.44,KEMET,CAP ALUM 470UF 20% 450V SCREW CH
ALS30A102DE250,1,160.34,KEMET,CAP ALUM 1000UF 20% 250V SCREW
ALS80A153DE063,1,164.73,KEMET,CAP ALUM 15000UF 20% 63V SCREW
ALS30A471DE400,1,166.63,KEMET,CAP ALUM 470UF 20% 400V SCREW CH
ALS70A112DE350,1,166.79,KEMET,CAP ALUM 1100UF 20% 350V SCREW
ALS36H103D3C050,1,172.09,KEMET,CAP ALUM 10000UF 50V SCREW CHAS
ALS31A471DF450,1,181.35,KEMET,CAP ALUM 470UF 20% 450V SCREW
ALS30A331DF500,1,187.8,KEMET,CAP ALUM 330UF 20% 500V SCREW CH
ALS70A243DF063,1,187.88,KEMET,CAP ALUM 24000UF 20% 63V SCREW
ALS80A822DF100,1,189.87,KEMET,CAP ALUM 8200UF 20% 100V SCREW
ALS80A223DF063,1,190.2,KEMET,CAP ALUM 22000UF 20% 63V SCREW
ALS40A472DF100,1,198.88,KEMET,CAP ALUM 4700UF 20% 100V SCREW
ALS80A122DF400,1,203.26,KEMET,CAP ALUM 1200UF 20% 400V SCREW
ALS30A682DF100,1,209.8,KEMET,CAP ALUM 6800UF 20% 100V SCREW
PEH169HA4470QU2,1,211.45,KEMET,CAP ALUM 4700UF 25V SCREW CHAS M
PEH200KA4680MU2,1,226.17,KEMET,CAP ALUM 6800UF 20% 40V SCREW CH
ALS70A362KE250,1,234.85,KEMET,CAP ALUM 3600UF 20% 250V SCREW
ALS70A133KE100,1,237.09,KEMET,CAP ALUM 13000UF 20% 100V SCREW
PEH200MA4470MB2,1,240.39,KEMET,CAP ALUM 4700UF 20% 63V SCREW CH
PEH200MA4470MU2,1,240.89,KEMET,CAP ALUM 4700UF 20% 63V SCREW CH
PEH169VH368VMU2,1,244.03,KEMET,CAP ALUM 680UF 20% 400V SCREW CH
ALS31A681KE450,1,246.18,KEMET,CAP ALUM 680UF 20% 450V SCREW
PEH200KB5100MB2,1,246.43,KEMET,CAP ALUM 10000UF 20% 40V SCREW
ALS70A202KE400,1,261.15,KEMET,CAP ALUM 2000UF 20% 400V SCREW
ALS70A162KE450,1,264.21,KEMET,CAP ALUM 1600UF 20% 450V SCREW
ALS70A753KE040,1,265.45,KEMET,CAP ALUM 75000UF 20% 40V SCREW
ALS30A102KE450,1,287.12,KEMET,CAP ALUM 1000UF 20% 450V SCREW
ALS40A104KF025,1,301.42,KEMET,CAP ALUM 100000UF 20% 25V SCREW
ALS80A242KF400,1,318.95,KEMET,CAP ALUM 2400UF 20% 400V SCREW
ALS30A333KF063,1,323.09,KEMET,CAP ALUM 33000UF 20% 63V SCREW
ALS40A103KF100,1,324.49,KEMET,CAP ALUM 10000UF 20% 100V SCREW
ALS31A103MF100,1,324.49,KEMET,CAP ALUM 10000UF 20% 100V SCREW
ALS80A162KF500,1,359.56,KEMET,CAP ALUM 1600UF 20% 500V SCREW
PEH169VH3470QB2,1,391.06,KEMET,CAP ALUM 470UF 400V SCREW CHAS M
ALS30A472MF250,1,398.34,KEMET,CAP ALUM SCRW TERM 85C
ALS70A363MF100,1,407.52,KEMET,CAP ALUM 36000UF 20% 100V SCREW
ALS30A473MF063,1,419.92,KEMET,CAP ALUM 47000UF 20% 63V SCREW
ALS70A362QC450,1,503.2,KEMET,CAP ALUM 3600UF 20% 450V SCREW
ALS31C153NT250,1,617.89,KEMET,CAP ALUM SCREW TERM 85C
ALS70A134QS100,1,869.78,KEMET,CAP ALUM 130000UF 20% 100V SCREW
PEH200MV6100MU2,1,1154.33,KEMET,CAP ALUM 100000UF 20% 63V SCREW
ESY108M010AG6AA,1,5.54,KEMET,CAP ALUM 1000UF 20% 10V RADIAL
ESY827M025AH5AA,1,11.49,KEMET,CAP ALUM 820UF 20% 25V RADIAL TH
ELH687M200AR3AA,1,36.55,KEMET,CAP ALUM 680UF 20% 200V SNAP TH
ALC80A331CB250,1,61.69,KEMET,CAP ALUM 330UF 20% 250V SNAP TH
ELG227M450AR6AA,1,63.01,KEMET,CAP ALUM SNAP-IN 105C
ALC80A331CD350,1,73.27,KEMET,CAP ALUM 330UF 20% 350V SNAP TH
ALC70A181CB450,1,77.24,KEMET,CAP ALUM 180UF 20% 450V SNAP TH
PEV227HKL4320ME4,1,83.77,KEMET,CAP ALUM 3200UF 20% 25V SMD
PEV227KLL4210QE4,1,85.92,KEMET,CAP ALUM 2100UF 40V SMD
PEV227MLL4110QE4,1,87.49,KEMET,CAP ALUM 1100UF 63V SMD
ALF70C182DF200,1,88.32,KEMET,CAP ALUM 1800UF 20% 200V PRESS
ALC70A471EB350,1,89.39,KEMET,CAP ALUM 470UF 20% 350V SNAP TH
PES227KKP4220ME4,1,89.64,KEMET,CAP ALUM 2200UF 20% 40V SMD
PES228MKP3750QE4,1,89.64,KEMET,CAP ALUM 750UF 63V SMD
ELG477M450AT6AAK,1,106.1,KEMET,CAP ALUM 470UF 20% 450V SNAP TH
ALC80A681EF400,1,108.08,KEMET,CAP ALUM 680UF 20% 400V SNAP TH
ALS70A911DA250,1,141.08,KEMET,CAP ALUM 910UF 20% 250V SCREW CH
ALS30A681DB250,1,142.9,KEMET,CAP ALUM SCRW TERM 85C
ALP22A472BB063,1,144.55,KEMET,CAP ALUM 4700UF 20% 63V SNAP TH
ALS70A113DB063,1,145.96,KEMET,CAP ALUM 11000UF 20% 63V SCREW
ALC80A561EF450,1,149.02,KEMET,CAP ALUM 560UF 20% 450V SNAP TH
PEH536YDI3470M3,1,155.88,KEMET,CAP ALUM SNAP-IN 105C
ALS70A471DB500,1,161.34,KEMET,CAP ALUM 470UF 20% 500V SCREW CH
ALS31A471DE400,1,167.37,KEMET,CAP ALUM SCREW TERM 85C
ALS70A182DE250,1,172.17,KEMET,CAP ALUM 1800UF 20% 250V SCREW
ALS80A821DE400,1,173.99,KEMET,CAP ALUM 820UF 20% 400V SCREW CH
ALC10A471EH500,1,179.61,KEMET,CAP ALUM 470UF 20% 500V SNAP TH
ALS30A471DF450,1,179.94,KEMET,CAP ALUM 470UF 20% 450V SCREW CH
ALF20C103EC063,1,182.92,KEMET,CAP ALUM 10000UF 20% 63V PRESS
ALS80A821DF500,1,194.66,KEMET,CAP ALUM 820UF 20% 500V SCREW CH
PEH169GA5100QB2,1,220.38,KEMET,CAP ALUM SCRW TERM 105C
PEH169GA5100QU2,1,220.88,KEMET,CAP ALUM 10000UF 16V SCREW CHAS
ALS80A513KE040,1,248,KEMET,CAP ALUM 51000UF 20% 40V SCREW
PEH200HC5220MB2,1,261.31,KEMET,CAP ALUM 22000UF 20% 25V SCREW
PEH200HC5220MU2,1,262.39,KEMET,CAP ALUM SCRW TERM 85C
ALS31A473KE040,1,272.56,KEMET,CAP ALUM 47000UF 20% 40V SCREW
ALS30A152KF350,1,280.83,KEMET,CAP ALUM SCRW TERM 85C
PEH200XD3470MU2,1,295.88,KEMET,CAP ALUM SCRW TERM 85C
PEH200MD5100MU2,1,297.37,KEMET,CAP ALUM 10000UF 20% 63V SCREW
PEH200YD3330MU2,1,314.4,KEMET,CAP ALUM SCRW TERM 85C
PEH200PD4470MU2,1,327.72,KEMET,CAP ALUM 4700UF 20% 100V SCREW
ALS30A102KF500,1,362.78,KEMET,CAP ALUM 1000UF 20% 500V SCREW
PEH200HH5470MB2,1,374.03,KEMET,CAP ALUM SCRW TERM 85C
ALS80A114QC040,1,382.05,KEMET,CAP ALUM 110000UF 20% 40V SCREW
PEH169MJ5100QU2,1,406.94,KEMET,CAP ALUM SCREW TERM 105C
PEH169MJ5100QB2,1,408.51,KEMET,CAP ALUM 10000UF 63V SCREW CHAS
ALS30A682MF200,1,413.39,KEMET,CAP ALUM SCRW TERM 85C
ALS70A753QC063,1,466.23,KEMET,CAP ALUM 75000UF 20% 63V SCREW
ALS70A134NF063,1,531.4,KEMET,CAP ALUM 130000UF 20% 63V SCREW
ALS80A752NF350,1,583.49,KEMET,CAP ALUM 7500UF 20% 350V SCREW
PEH200ZO4100MU2,1,591.43,KEMET,CAP ALUM 1000UF 20% 500V SCREW
ALS41A154NP040,1,687.11,KEMET,CAP ALUM 150000UF 20% 40V SCREW
PEH200MO5470MB2,1,719.28,KEMET,CAP ALUM 47000UF 20% 63V SCREW
ALS30A332NP500,1,836.12,KEMET,CAP ALUM 3300UF 20% 500V SCREW
PEH200YT4220MB2,1,1011.35,KEMET,CAP ALUM SCRW TERM 85C
PEH200XV4470MU2,1,1144.24,KEMET,CAP ALUM SCRW TERM 85C
PEH200SV5100MU2,1,1148.96,KEMET,CAP ALUM 10000UF 20% 250V SCREW
A720V687M002APE003,1,19.02,KEMET,680.UF 2.0V
PEB227HKL4320ME4,1,44.15,KEMET,CAP ALU 125C 25V 3200F
PEG227MML4150QE4,1,68.22,KEMET,CAP ALUM 1500UF 63V AXIAL TH
ALS71A822DA063,1,119.74,KEMET,CAP ALUM 8200UF 20% 63V SCREW CH
ALS30A151DA450,1,128.34,KEMET,CAP ALUM SCRW TERM 85C
ALS71A152DB200,1,133.8,KEMET,CAP ALUM 1500UF 20% 200V SCREW
ALS70H332DA100,1,133.97,KEMET,CAP ALUM 3300UF 20% 100V SCREW
ALV70A151DF700,1,135.37,KEMET,CAP ALUM 85C 150UF 700VDC
ALS40A152DA100,1,135.87,KEMET,CAP ALUM SCRW TERM 105C
ALS80A751DA250,1,139.84,KEMET,CAP ALUM 750UF 20% 250V SCREW CH
ALS70A122DB250,1,151.74,KEMET,CAP ALUM 1200UF 20% 250V SCREW
ALS71A363DE040,1,158.11,KEMET,CAP ALUM 36000UF 20% 40V SCREW
ALS71A912DF100,1,167.95,KEMET,CAP ALUM 9100UF 20% 100V SCREW
PEH169UA3100QU2,1,216.25,KEMET,CAP ALUM SCREW TERM 105C
PEH169VB3150QU2,1,244.11,KEMET,CAP ALUM SCREW TERM 105C
PEH169MC447VMB2,1,265.28,KEMET,CAP ALUM SCRW TERM 105C
PEH169PD4220QB2,1,279.67,KEMET,CAP ALUM SCRW TERM 105C
ALS31A332KF250,1,309.19,KEMET,CAP ALUM SCREW TERM 85C
ALS71H363LM100,1,411.57,KEMET,CAP ALUM 36000UF 20% 100V SCREW
ESL158M035AM5AA,1,,KEMET,CAP ALUM RAD 105C
ESU107M160AL4AA,12000,3.02086,KEMET,CAP ALUM 100UF 20% 160V RADIAL
PEG124HF3470QL1,1,,KEMET,CAP ALUM 470UF 20% 25V AXIAL TH
PEH506UAB2820M2,1000,24.3518,KEMET,CAP ALUM SNAP-IN 85C
ELG339M025AT6AA,1000,36.58497,KEMET,CAP ALUM SNAP-IN 105C
PEG225KF4120ME1,1,75.09,KEMET,CAP ALUM 1200UF 20% 40V AXIAL TH
ALC70A102EH400,1008,78.02796,KEMET,CAP ALUM SNAP-IN 85C
PEG220KL4270QE1,1,85.34,KEMET,CAP ALUM 2700UF 40V AXIAL TH
PEG226KJ4220QE1,1,89.56,KEMET,CAP ALUM 2200UF 40V AXIAL TH
ALA7DA511DF500,1000,82.40089,KEMET,CAP ALUM 510UF 20% 500V SNAP TH
ELG128M250AT5AA,1000,52.1719,KEMET,CAP ALUM SNAP-IN 105C
ALC40A562CD063,1120,49.83364,KEMET,CAP ALUM SNAP-IN 105C
PEH536VCG3330M3,1000,49.88862,KEMET,CAP ALUM SNAP-IN 105C
ALF80C241DC450,1,95.43,KEMET,CAP ALUM 240UF 20% 450V PRESS
ALC80A271EB450,1008,52.10806,KEMET,CAP ALUM 270UF 20% 450V SNAP TH
ALF70C391DD450,1,102.87,KEMET,CAP ALUM 390UF 20% 450V PRESS
ALP22A103CB040,1,103.29,KEMET,CAP ALUM 10000UF 20% 40V SLD LUG
PEH534MDG5100M2,1200,97.00455,KEMET,CAP ALUM SNAP-IN HIGH RIPPLE
ALF70C511DD400,1,105.52,KEMET,CAP ALUM 510UF 20% 400V PRESS
ALC80A112EL450,1008,130.42864,KEMET,CAP ALUM 1100UF 20% 450V SNAP TH
ALF80C823EH025,1,149.68,KEMET,CAP ALUM 82000UF 20% 25V PRESS
ALF80C751EH450,1,156.71,KEMET,CAP ALUM 750UF 20% 450V PRESS
ALC10A681DH400,1000,82.74299,KEMET,CAP ALUM 680UF 20% 400V SNAP TH
ALF80G911EH400,1,160.51,KEMET,CAP ALUM 910UF 20% 400V PRESS
PEH169KC4680QU2,100,159.7923,KEMET,CAP ALUM SCREW TERM 105C
ALF80G751EH450,1,184.49,KEMET,CAP ALUM 750UF 20% 450V PRESS
PEH200YC3220MB2,100,176.5082,KEMET,CAP ALUM SCRW TERM 85C
ALC40C102ED200,1008,104.34705,KEMET,CAP ALUM 1000UF 20% 200V SNAP TH
ALF20C102EL450,1,208.97,KEMET,CAP ALUM 1000UF 20% 450V PRESS
ALS31A152KF400,96,211.61792,KEMET,CAP ALUM SCREW TERM 85C
ALC10A471DL550,1,243.2,KEMET,CAP ALUM 470UF 20% 550V SNAP TH
PEH200MC4680MU2,1,265.86,KEMET,CAP ALUM 6800UF 20% 63V SCREW CH
ALC70C272FP400,1,269.83,KEMET,CAP ALUM 2700UF 20% 400V SNAP TH
ALC10A273EL063,1,,KEMET,CAP ALUM 27000UF 20% 63V SNAP TH
ALF70G912KP200,1,300.84,KEMET,CAP ALUM 9100UF 20% 200V PRESS
ALC10G222KP450,1,,KEMET,CAP ALUM
PEH200KJ5470MU2,96,322.83,KEMET,CAP ALUM SCRW TERM 85C
ALC40C392FP250,1020,208.87228,KEMET,CAP ALUM SNAP-IN 105C
PEH169PH4330QB2,96,240.59198,KEMET,CAP ALUM SCRW TERM 105C
PEH200KJ5470MB2,1,468.38,KEMET,CAP ALUM 47000UF 20% 40V SCREW
ALS30G103NT350,96,464.80448,KEMET,CAP ALUM SCRW TERM 85C
PEH200VO415AQB2,96,480.59135,KEMET,CAP ALUM 1500UF 400V SCREW CHAS
PEH200SO4470MU2,1,715.64,KEMET,CAP ALUM 4700UF 20% 250V SCREW
PEH200ZY4330MU2,96,575.3601,KEMET,CAP ALUM SCRW TERM 85C
PEH200HT6220MB2,96,640.73188,KEMET,CAP ALUM SCRW TERM 85C
ALS30A474NT025,96,654.01646,KEMET,CAP ALUM SCRW TERM 85C
PEH200VY4680MU2,96,1420.0426,KEMET,CAP ALUM SCRW TERM 85C
SU107M160AL4AAKPLP,1,,KEMET,CAP ALUM 100UF 20% 160V RADIAL
A390FH182M250A,1,,KEMET,CAP ALUM 1800UF 20% 250V SCREW
A372GC472Q025A,1,,KEMET,4700UF 5VV
ESK478M050AQ3AA,1,33.41,KEMET,CAP ALUM RAD 85C
ALF70C822DC063,1,83.69,KEMET,CAP ALUM 8200UF 20% 63V PRESS
ALA7DA391DC450,1,100.89,KEMET,CAP ALUM 390UF 20% 450V SNAP TH
ALC70A103EH100,1,138.93,KEMET,CAP ALUM 10000UF 20% 100V SNAP
ALA7DA561EF550,1,177.46,KEMET,CAP ALUM 560UF 20% 550V SNAP TH
ALC10C153EF063,1,185.57,KEMET,CAP ALUM 15000UF 20% 63V SNAP TH
ALS70A203KF100,1,286.04,KEMET,CAP ALUM 20000UF 20% 100V SCREW
ALS30A332NF450,1,615.41,KEMET,CAP ALUM 3300UF 20% 450V SCREW
ALS70A103NP350,1,656.02,KEMET,CAP ALUM 10000UF 20% 350V SCREW
ALS31A104NP063,1,700.51,KEMET,CAP ALUM 100000UF 20% 63V SCREW
ALS31A472NP450,1,811.81,KEMET,CAP ALUM SCREW TERM 85C
PEH200ZO418HMB2,1,842.99,KEMET,CAP ALUM 1800UF 20% 500V SCREW
PEH200OO427AMB2,1,891.61,KEMET,CAP ALUM 2700UF 20% 420V SCREW
ALS70A754QT040,1,1267.96,KEMET,CAP ALUM 750000UF 20% 40V SCREW
ALS70A562QW630,1,1393.32,KEMET,CAP ALUM 5600UF 20% 630V SCREW
ESH105M050AC3AA,1,1.41,KEMET,CAP ALUM 1UF 20% 50V RADIAL TH
ESH335M050AC3AA,1,1.57,KEMET,CAP ALUM 3.3UF 20% 50V RADIAL TH
ESC105M050AC3AA,1,1.65,KEMET,CAP ALUM 1UF 20% 50V RADIAL TH
ESW226M025AC3AA,1,1.65,KEMET,CAP ALUM 22UF 20% 25V RADIAL TH
ESL225M250AE3AA,1,1.9,KEMET,CAP ALUM RAD 105C
ESH336M050AE3AA,1,1.9,KEMET,CAP ALUM 33UF 20% 50V RADIAL TH
ESY107M025AE3AA,1,1.98,KEMET,CAP ALUM 100UF 20% 25V RADIAL TH
ESK476M063AE3AA,1,1.98,KEMET,CAP ALUM 47UF 20% 63V RADIAL TH
ESC106M035AC3AA,1,2.52,KEMET,CAP ALUM 10UF 20% 35V RADIAL TH
ESH477M010AE3AA,1,2.32,KEMET,CAP ALUM 470UF 20% 10V RADIAL TH
EDH225M050A9BAA,1,2.65,KEMET,CAP ALUM 2.2UF 20% 50V SMD
EDK226M050S9GAA,1,3.23,KEMET,CAP ALUM 22UF 20% 50V SMD
EDK107M016A9GAA,1,3.23,KEMET,CAP ALUM 100UF 20% 16V SMD
ESY227M025AG3AA,1,3.23,KEMET,CAP ALUM 220UF 20% 25V RADIAL TH
ESH106M200AH9AA,1,3.31,KEMET,CAP ALUM 10UF 20% 200V RADIAL TH
ESL106M200AG9AA,1,3.39,KEMET,CAP ALUM 10UF 20% 200V RADIAL TH
EXV226M016A9BAA,1,3.47,KEMET,CAP ALUM 22UF 20% 16V SMD
ESH225M450AH1AA,1,4.05,KEMET,CAP ALUM 2.2UF 20% 450V RADIAL
EDT107M025S9HAA,1,4.22,KEMET,CAP ALUM 100UF 20% 25V SMD
ESH108M010AH1AA,1,4.3,KEMET,CAP ALUM 1000UF 20% 10V RADIAL
ESL477M025AH9AA,1,4.38,KEMET,CAP ALUM 470UF 20% 25V RADIAL TH
ESK477M035AH2EA,1,4.71,KEMET,CAP ALUM 470UF 20% 35V RADIAL TH
ESH227M063AH4AA,1,4.71,KEMET,CAP ALUM 220UF 20% 63V RADIAL TH
EEV107M035A9HAA,1,5.21,KEMET,CAP ALUM 100UF 20% 35V SMD
EDH476M063S9MAA,1,5.46,KEMET,CAP ALUM 47UF 20% 63V SMD
ESH477M050AH4AA,1,5.62,KEMET,CAP ALUM 470UF 20% 50V RADIAL TH
EDT476M035S9LAA,1,5.71,KEMET,CAP ALUM 47UF 20% 35V SMD
EDH476M063A9MAA,1,5.95,KEMET,CAP ALUM 47UF 20% 63V SMD
EEV107M050S9MAA,1,6.2,KEMET,CAP ALUM 100UF 20% 50V SMD
ESG475M400AH2AA,1,6.45,KEMET,CAP ALUM 4.7UF 20% 400V RADIAL
ESY477M025AG6AA,1,6.53,KEMET,CAP ALUM 470UF 20% 25V RADIAL TH
ESW477M025AH2AA,1,6.7,KEMET,CAP ALUM 470UF 20% 25V RADIAL TH
EDH476M100S9PAA,1,8.19,KEMET,CAP ALUM 47UF 20% 100V SMD
ESK228M025AL4AA,1,8.43,KEMET,CAP ALUM 2200UF 20% 25V RADIAL
ESH228M025AM7AA,1,10.58,KEMET,CAP ALUM 2200UF 20% 25V RADIAL
EDH107M100A9RAA,1,16.13,KEMET,CAP ALUM 100UF 20% 100V SMD
ELG109M025AQ4AA,1,23.24,KEMET,CAP ALUM 10000UF 20% 25V SNAP TH
ESY397M100AN5AA,1,23.65,KEMET,CAP ALUM 390UF 20% 100V RADIAL
ELG686M400AQ1AA,1,25.8,KEMET,CAP ALUM 68UF 20% 400V SNAP TH
PEG130KL4390QE4,1,56.89,KEMET,CAP ALUM 3900UF 40V AXIAL TH
ELG228M160AT5AA,1,84.35,KEMET,CAP ALUM SNAP-IN 105C
PEV227MLP4160QE4,1,88.15,KEMET,CAP ALUM 1600UF 63V SMD
ALF70C103DD063,1,97.25,KEMET,CAP ALUM 10000UF 20% 63V PRESS
PEH534YDG3470M2,1,131.73,KEMET,CAP ALUM 470UF 20% 450V SNAP TH
ALA7DA301DD550,1,135.37,KEMET,CAP ALUM 300UF 20% 550V SNAP TH
ALS30A222DA100,1,140.25,KEMET,CAP ALUM 2200UF 20% 100V SCREW
ALS31A222DA100,1,140.91,KEMET,CAP ALUM 2200UF 20% 100V SCREW
ALS30A221DE500,1,157.62,KEMET,CAP ALUM 220UF 20% 500V SCREW CH
ALS70A163DE063,1,162,KEMET,CAP ALUM 16000UF 20% 63V SCREW
ALS30A223DE040,1,171.09,KEMET,CAP ALUM 22000UF 20% 40V SCREW
ALS36H103K2C063,1,219.31,KEMET,CAP ALUM 10000UF 63V SCREW CHAS
ALS70A333KE063,1,246.68,KEMET,CAP ALUM 33000UF 20% 63V SCREW
ALS80A123KE100,1,254.53,KEMET,CAP ALUM 12000UF 20% 100V SCREW
PEH200ZH3470MU2,1,258.42,KEMET,CAP ALUM SCRW TERM 85C
ALS71A242KE350,1,261.56,KEMET,CAP ALUM 2400UF 20% 350V SCREW
ALS80A163KF100,1,289.68,KEMET,CAP ALUM 16000UF 20% 100V SCREW
ALS30A472MF200,1,345.17,KEMET,CAP ALUM SCRW TERM 85C
ALS30A222MF400,1,419.76,KEMET,CAP ALUM 2200UF 20% 400V SCREW
ALS71A184MF040,1,429.68,KEMET,CAP ALUM 180000UF 20% 40V SCREW
ALS30A222NF450,1,482.52,KEMET,CAP ALUM 2200UF 20% 450V SCREW
ALS31A682NF250,1,506.09,KEMET,CAP ALUM SCREW TERM 85C
ALS80A432MF400,1,508.08,KEMET,CAP ALUM 4300UF 20% 400V SCREW
ALS80A124NF063,1,544.21,KEMET,CAP ALUM 120000UF 20% 63V SCREW
ALS31A332NF450,1,577.21,KEMET,CAP ALUM 3300UF 20% 450V SCREW
